"","nlcd","elevation","aspect","slope","x","y","aspect_categorical","animal_id","use"
"100645",3,2260.87670898438,264.992401123047,2.27746415138245,-1119240,1719570,"W","D8",1
"99203",7,2260.45141601562,266.664215087891,4.0699610710144,-1119300,1719660,"W","D8",1
"104004",3,2258.67919921875,245.956604003906,2.60670924186707,-1119270,1719360,"W","D8",1
"101602",6,2256.55517578125,246.993118286133,2.9828097820282,-1119330,1719510,"W","D8",1
"97293",3,2272.08911132812,246.135589599609,1.94819498062134,-1119000,1719780,"W","D8",1
"97762",7,2253.287109375,297.676147460938,7.75287342071533,-1119330,1719750,"W","D8",1
"78126",7,2292.66845703125,190.542053222656,6.32772159576416,-1118010,1720980,"S","D8",1
"77653",7,2302.18188476562,264.943878173828,4.90936851501465,-1117800,1721010,"W","D8",1
"84843",7,2300.5478515625,235.338012695312,3.78265833854675,-1118100,1720560,"W","D8",1
"76682",7,2302.57861328125,198.146911621094,2.30305671691895,-1118130,1721070,"S","D8",1
"85802",7,2297.13623046875,235.52961730957,2.68302154541016,-1118130,1720500,"W","D8",1
"857991",7,2294.92993164062,230.497787475586,0.893527388572693,-1118220,1720500,"W","D8",1
"867382",7,2274.59790039062,310.032379150391,7.51906299591064,-1118850,1720440,"W","D8",1
"81018",7,2318.77514648438,303.971099853516,3.84453368186951,-1117650,1720800,"W","D8",1
"83896",7,2319.6806640625,279.275360107422,3.33891034126282,-1117710,1720620,"W","D8",1
"838961",7,2319.6806640625,279.275360107422,3.33891034126282,-1117710,1720620,"W","D8",1
"79582",6,2320.87109375,293.096374511719,4.4393105506897,-1117530,1720890,"W","D8",1
"85314",7,2294.07373046875,301.42822265625,2.9248526096344,-1118370,1720530,"W","D8",1
"862821",7,2296.64477539062,250.607131958008,2.26734852790833,-1118130,1720470,"W","D8",1
"84370",7,2310.83032226562,275.916809082031,2.65139412879944,-1117890,1720590,"W","D8",1
"85810",7,2311.95532226562,268.895660400391,3.02213788032532,-1117890,1720500,"W","D8",1
"79100",7,2315.83349609375,250.939437866211,3.87964630126953,-1117590,1720920,"W","D8",1
"814942",6,2314.37890625,275.231231689453,2.87412261962891,-1117770,1720770,"W","D8",1
"81971",7,2310.23413085938,283.067138671875,3.00728178024292,-1117860,1720740,"W","D8",1
"74293",7,2316.72241210938,165.229034423828,5.98391103744507,-1117800,1721220,"S","D8",1
"72374",7,2323.337890625,248.529251098633,2.91950702667236,-1117770,1721340,"W","D8",1
"69013",7,2315.19848632812,290.848846435547,3.70234870910645,-1117800,1721550,"W","D8",1
"70446",7,2304.69360351562,257.360809326172,2.62667965888977,-1118010,1721460,"W","D8",1
"69505",7,2327.24438476562,235.38053894043,4.00141763687134,-1117440,1721520,"W","D8",1
"73341",7,2314.03515625,169.519409179688,4.94910526275635,-1117560,1721280,"S","D8",1
"742991",7,2310.146484375,200.513488769531,3.83168458938599,-1117620,1721220,"S","D8",1
"73346",6,2315.55126953125,286.150512695312,4.17232656478882,-1117410,1721280,"W","D8",1
"877181",6,2293.84326171875,250.130966186523,1.42673885822296,-1118250,1720380,"W","D8",1
"86781",7,2323.24389648438,231.811309814453,2.56106853485107,-1117560,1720440,"W","D8",1
"86782",7,2324.33374023438,212.559783935547,2.37043762207031,-1117530,1720440,"S","D8",1
"87740",6,2320.57177734375,213.668121337891,2.74129319190979,-1117590,1720380,"S","D8",1
"86302",6,2325.01977539062,229.776382446289,2.34472060203552,-1117530,1720470,"W","D8",1
"795821",6,2320.87109375,293.096374511719,4.4393105506897,-1117530,1720890,"W","D8",1
"78145",7,2326.20263671875,262.376678466797,2.90874862670898,-1117440,1720980,"W","D8",1
"781451",7,2326.20263671875,262.376678466797,2.90874862670898,-1117440,1720980,"W","D8",1
"77666",7,2327.490234375,279.202239990234,2.67545247077942,-1117410,1721010,"W","D8",1
"82466",7,2330.64453125,263.244812011719,2.03520798683167,-1117410,1720710,"W","D8",1
"88681",6,2297.82006835938,259.196624755859,1.93269276618958,-1118160,1720320,"W","D8",1
"88200",7,2296.76293945312,281.895263671875,2.42455291748047,-1118190,1720350,"W","D8",1
"886811",6,2297.82006835938,259.196624755859,1.93269276618958,-1118160,1720320,"W","D8",1
"73828",7,2320.89526367188,342.429382324219,4.48992824554443,-1117350,1721250,"N","D8",1
"70476",6,2330.26611328125,245.700973510742,5.47826814651489,-1117110,1721460,"W","D8",1
"66636",7,2346.20263671875,193.738052368164,3.55637073516846,-1117110,1721700,"S","D8",1
"69025",7,2328.47607421875,227.594055175781,3.65495419502258,-1117440,1721550,"W","D8",1
"81504",7,2328.3076171875,278.020935058594,2.32535362243652,-1117470,1720770,"W","D8",1
"84855",7,2318.6044921875,262.195983886719,3.25133585929871,-1117740,1720560,"W","D8",1
"78623",7,2322.51440429688,248.486465454102,4.02135562896729,-1117500,1720950,"W","D8",1
"786231",7,2322.51440429688,248.486465454102,4.02135562896729,-1117500,1720950,"W","D8",1
"781391",7,2317.46362304688,235.706436157227,4.71650648117065,-1117620,1720980,"W","D8",1
"77644",7,2296.50390625,161.207443237305,7.89210891723633,-1118070,1721010,"S","D8",1
"78115",7,2289.1181640625,247.094650268555,5.64961194992065,-1118340,1720980,"W","D8",1
"79555",7,2282.52465820312,212.274032592773,9.52644348144531,-1118340,1720890,"S","D8",1
"79561",7,2288.15112304688,142.354919433594,5.81780290603638,-1118160,1720890,"S","D8",1
"81985",7,2329.54907226562,264.481597900391,2.04762649536133,-1117440,1720740,"W","D8",1
"79584",7,2324.68872070312,279.294921875,3.7014684677124,-1117470,1720890,"W","D8",1
"80065",6,2327.20776367188,291.641876220703,3.20735144615173,-1117440,1720860,"W","D8",1
"78624",7,2324.52172851562,259.185180664062,3.56740713119507,-1117470,1720950,"W","D8",1
"786241",7,2324.52172851562,259.185180664062,3.56740713119507,-1117470,1720950,"W","D8",1
"795841",7,2324.68872070312,279.294921875,3.7014684677124,-1117470,1720890,"W","D8",1
"78625",6,2326.13354492188,261.620178222656,2.92125225067139,-1117440,1720950,"W","D8",1
"819851",7,2329.54907226562,264.481597900391,2.04762649536133,-1117440,1720740,"W","D8",1
"83898",7,2323.07495117188,271.403533935547,2.78523397445679,-1117650,1720620,"W","D8",1
"786232",7,2322.51440429688,248.486465454102,4.02135562896729,-1117500,1720950,"W","D8",1
"781471",7,2328.947265625,260.453979492188,2.35278177261353,-1117380,1720980,"W","D8",1
"80061",6,2320.22778320312,297.453155517578,5.06934690475464,-1117560,1720860,"W","D8",1
"79581",7,2318.87084960938,289.722442626953,4.63496971130371,-1117560,1720890,"W","D8",1
"76700",7,2318.60375976562,295.284851074219,3.56487345695496,-1117590,1721070,"W","D8",1
"78137",7,2312.29516601562,239.545394897461,5.03251218795776,-1117680,1720980,"W","D8",1
"781472",7,2328.947265625,260.453979492188,2.35278177261353,-1117380,1720980,"W","D8",1
"77664",7,2324.73120117188,268.922790527344,2.6901171207428,-1117470,1721010,"W","D8",1
"86297",6,2320.80249023438,234.125747680664,2.64837312698364,-1117680,1720470,"W","D8",1
"89172",7,2311.7578125,241.974639892578,2.12626385688782,-1117830,1720290,"W","D8",1
"90120",6,2297.1796875,299.624847412109,2.76649308204651,-1118190,1720230,"W","D8",1
"901201",6,2297.1796875,299.624847412109,2.76649308204651,-1118190,1720230,"W","D8",1
"100163",7,2259.96728515625,231.446594238281,2.64935326576233,-1119300,1719600,"W","D8",1
"100161",7,2255.78979492188,265.082153320312,5.96244812011719,-1119360,1719600,"W","D8",1
"98721",7,2253.90112304688,282.915924072266,7.78129720687866,-1119360,1719690,"W","D8",1
"99201",7,2255.25439453125,275.66259765625,7.09099578857422,-1119360,1719660,"W","D8",1
"111672",5,2240.13623046875,156.280120849609,2.69826531410217,-1119630,1718880,"S","D8",1
"112609",7,2206.91821289062,229.590148925781,4.816650390625,-1120320,1718820,"W","D8",1
"1044663",6,2219.61010742188,317.499694824219,7.20507431030273,-1119810,1719330,"N","D8",1
"104470",7,2226.0556640625,322.171051025391,6.74059534072876,-1119690,1719330,"N","D8",1
"113096",3,2223.89672851562,278.415710449219,5.02545595169067,-1120110,1718790,"W","D8",1
"112138",7,2228.83862304688,258.385101318359,4.58111619949341,-1120050,1718850,"W","D8",1
"113587",7,2234.64086914062,242.34553527832,3.66536259651184,-1119780,1718760,"W","D8",1
"106870",7,2239.12231445312,308.364685058594,1.7198828458786,-1119690,1719180,"W","D8",1
"103512",7,2228.29125976562,295.916564941406,8.9880952835083,-1119630,1719390,"W","D8",1
"98718",7,2240.27954101562,264.274169921875,8.30187320709229,-1119450,1719690,"W","D8",1
"97286",6,2263.17993164062,298.382507324219,4.63848686218262,-1119210,1719780,"W","D8",1
"95842",7,2251.2900390625,228.790725708008,6.63284301757812,-1119330,1719870,"W","D8",1
"101122",6,2257.103515625,239.292617797852,3.10873365402222,-1119330,1719540,"W","D8",1
"992031",7,2260.45141601562,266.664215087891,4.0699610710144,-1119300,1719660,"W","D8",1
"98243",6,2258.46875,292.797821044922,6.19995307922363,-1119300,1719720,"W","D8",1
"97280",7,2242.95971679688,304.405670166016,9.23258590698242,-1119390,1719780,"W","D8",1
"972801",7,2242.95971679688,304.405670166016,9.23258590698242,-1119390,1719780,"W","D8",1
"97764",6,2259.53857421875,294.112274169922,6.25809097290039,-1119270,1719750,"W","D8",1
"96805",7,2258.65942382812,299.792633056641,6.41409206390381,-1119240,1719810,"W","D8",1
"95368",7,2261.3583984375,224.254776000977,4.59274005889893,-1119150,1719900,"S","D8",1
"93923",7,2259.619140625,226.300598144531,3.81047630310059,-1119300,1719990,"W","D8",1
"91523",7,2259.14819335938,293.748291015625,5.23307704925537,-1119300,1720140,"W","D8",1
"89124",7,2251.17626953125,306.248870849609,5.75533008575439,-1119270,1720290,"W","D8",1
"81929",7,2264.53588867188,146.995971679688,4.6350212097168,-1119120,1720740,"S","D8",1
"83850",7,2254.65014648438,134.85302734375,4.57831954956055,-1119090,1720620,"E","D8",1
"77623",7,2273.18896484375,185.437973022461,5.28837299346924,-1118700,1721010,"S","D8",1
"73795",7,2292.13159179688,270.723388671875,2.55417203903198,-1118340,1721250,"W","D8",1
"73792",7,2287.28564453125,285.145812988281,4.51805448532104,-1118430,1721250,"W","D8",1
"73800",7,2299.50854492188,249.120559692383,2.23040580749512,-1118190,1721250,"W","D8",1
"75721",7,2302.09814453125,269.29541015625,3.69963335990906,-1118160,1721130,"W","D8",1
"84841",7,2297.42016601562,218.243591308594,2.69759798049927,-1118160,1720560,"S","D8",1
"84361",7,2298.49267578125,226.658493041992,2.52932381629944,-1118160,1720590,"W","D8",1
"84362",7,2299.796875,237.043106079102,3.02700710296631,-1118130,1720590,"W","D8",1
"82445",7,2302.52954101562,272.15966796875,2.85600829124451,-1118040,1720710,"W","D8",1
"71413",7,2319.48291015625,291.972564697266,5.03811597824097,-1117800,1721400,"W","D8",1
"69011",7,2311.86743164062,283.618286132812,3.89430451393127,-1117860,1721550,"W","D8",1
"75240",7,2299.75268554688,265.818572998047,2.93938779830933,-1118190,1721160,"W","D8",1
"76676",7,2293.10888671875,253.175323486328,3.64453721046448,-1118310,1721070,"W","D8",1
"87228",7,2288.34350585938,293.224487304688,4.77423191070557,-1118550,1720410,"W","D8",1
"88669",7,2291.14453125,181.028228759766,2.49146938323975,-1118520,1720320,"S","D8",1
"89630",7,2286.66357421875,166.924362182617,3.76641201972961,-1118490,1720260,"S","D8",1
"79099",7,2313.93310546875,248.7880859375,3.98591780662537,-1117620,1720920,"W","D8",1
"70484",7,2334.89282226562,153.240051269531,8.12913799285889,-1116870,1721460,"S","D8",1
"67127",7,2355.99096679688,201.99250793457,2.68101215362549,-1116780,1721670,"S","D8",1
"63778",7,2367.5166015625,182.790771484375,3.10932946205139,-1116450,1721880,"S","D8",1
"66658",6,2347.50512695312,177.226745605469,4.51360988616943,-1116450,1721700,"S","D8",1
"85817",7,2321.1806640625,246.611694335938,2.74999594688416,-1117680,1720500,"W","D8",1
"85806",6,2304.61889648438,243.88948059082,4.00191450119019,-1118010,1720500,"W","D8",1
"84360",7,2297.61401367188,222.959045410156,2.00127863883972,-1118190,1720590,"S","D8",1
"781261",7,2292.66845703125,190.542053222656,6.32772159576416,-1118010,1720980,"S","D8",1
"71894",7,2323.177734375,276.906585693359,3.87711524963379,-1117770,1721370,"W","D8",1
"69497",7,2322.86181640625,288.494873046875,3.25045776367188,-1117680,1721520,"W","D8",1
"65191",7,2339.3720703125,233.069702148438,3.30098915100098,-1117260,1721790,"W","D8",1
"68551",7,2337.22119140625,203.981338500977,3.61465764045715,-1117260,1721580,"S","D8",1
"69992",7,2331.08666992188,186.869522094727,4.43058633804321,-1117230,1721490,"S","D8",1
"70470",7,2329.052734375,156.422317504883,2.99643063545227,-1117290,1721460,"S","D8",1
"77661",7,2321.6220703125,256.695770263672,2.68616890907288,-1117560,1721010,"W","D8",1
"74780",7,2312.86279296875,304.834442138672,5.13444709777832,-1117590,1721190,"W","D8",1
"75757",7,2339.40161132812,258.942077636719,2.58037877082825,-1117080,1721130,"W","D8",1
"78142",7,2321.91748046875,222.132247924805,3.17039775848389,-1117530,1720980,"S","D8",1
"81016",7,2316.58544921875,300.806640625,2.38458728790283,-1117710,1720800,"W","D8",1
"843601",7,2297.61401367188,222.959045410156,2.00127863883972,-1118190,1720590,"S","D8",1
"843602",7,2297.61401367188,222.959045410156,2.00127863883972,-1118190,1720590,"S","D8",1
"85803",7,2298.61547851562,236.845352172852,3.54810738563538,-1118100,1720500,"W","D8",1
"84847",7,2307.14916992188,258.666259765625,2.3424015045166,-1117980,1720560,"W","D8",1
"84845",7,2304.49291992188,252.462661743164,3.5064902305603,-1118040,1720560,"W","D8",1
"819742",7,2314.65844726562,277.972595214844,2.74139475822449,-1117770,1720740,"W","D8",1
"834121",6,2313.0380859375,274.280059814453,3.0241425037384,-1117830,1720650,"W","D8",1
"86286",6,2304.1474609375,253.834701538086,4.33943367004395,-1118010,1720470,"W","D8",1
"83880",7,2297.95532226562,266.144317626953,2.09503555297852,-1118190,1720620,"W","D8",1
"71435",6,2324.60717773438,213.689926147461,4.8780837059021,-1117140,1721400,"S","D8",1
"74315",6,2334.16064453125,315.731384277344,4.84227752685547,-1117140,1721220,"N","D8",1
"74787",7,2322.60180664062,307.005401611328,1.79532301425934,-1117380,1721190,"W","D8",1
"72389",7,2320.6796875,164.855911254883,7.11572170257568,-1117320,1721340,"S","D8",1
"71914",6,2321.97192382812,224.241744995117,2.48268795013428,-1117170,1721370,"S","D8",1
"73330",7,2315.333984375,266.71435546875,4.19683265686035,-1117890,1721280,"W","D8",1
"718851",7,2304.78686523438,264.612335205078,2.72069072723389,-1118040,1721370,"W","D8",1
"79549",7,2273.25561523438,200.365707397461,7.521080493927,-1118520,1720890,"S","D8",1
"81456",7,2259.31811523438,183.453033447266,3.70037961006165,-1118910,1720770,"S","D8",1
"81935",7,2257.91357421875,155.271209716797,3.48467135429382,-1118940,1720740,"S","D8",1
"86731",7,2259.62719726562,294.50439453125,4.57978916168213,-1119060,1720440,"W","D8",1
"905811",7,2280.32641601562,180.832931518555,3.02758979797363,-1118760,1720200,"S","D8",1
"91550",6,2288.89477539062,308.220855712891,3.90610718727112,-1118490,1720140,"W","D8",1
"93471",7,2290.48364257812,228.37971496582,2.04187536239624,-1118460,1720020,"W","D8",1
"89631",7,2286.5400390625,197.150970458984,2.67237448692322,-1118460,1720260,"S","D8",1
"90586",7,2285.27612304688,166.477874755859,3.70050835609436,-1118610,1720200,"S","D8",1
"891522",7,2288.37426757812,185.348388671875,2.98544597625732,-1118430,1720290,"S","D8",1
"891523",7,2288.37426757812,185.348388671875,2.98544597625732,-1118430,1720290,"S","D8",1
"853191",7,2295.251953125,210.808898925781,1.4256933927536,-1118220,1720530,"S","D8",1
"843603",7,2297.61401367188,222.959045410156,2.00127863883972,-1118190,1720590,"S","D8",1
"70451",7,2313.78100585938,290.353759765625,3.95366454124451,-1117860,1721460,"W","D8",1
"72369",7,2312.07836914062,270.497528076172,4.89810276031494,-1117920,1721340,"W","D8",1
"75245",7,2305.96240234375,252.847930908203,1.48774755001068,-1118040,1721160,"W","D8",1
"843581",7,2296.21704101562,236.506500244141,1.13131666183472,-1118250,1720590,"W","D8",1
"848382",7,2295.67163085938,186.220016479492,1.23212492465973,-1118250,1720560,"S","D8",1
"85323",7,2299.51196289062,233.691268920898,3.90598797798157,-1118100,1720530,"W","D8",1
"86284",7,2299.4921875,250.311981201172,3.72591638565063,-1118070,1720470,"W","D8",1
"791001",7,2315.83349609375,250.939437866211,3.87964630126953,-1117590,1720920,"W","D8",1
"75272",7,2330.22412109375,268.54248046875,4.31309175491333,-1117230,1721160,"W","D8",1
"75274",7,2334.63427734375,272.333709716797,3.8967924118042,-1117170,1721160,"W","D8",1
"74307",7,2322.09936523438,314.489898681641,3.04201817512512,-1117380,1721220,"W","D8",1
"781452",7,2326.20263671875,262.376678466797,2.90874862670898,-1117440,1720980,"W","D8",1
"79109",7,2331.20874023438,262.088317871094,2.46546959877014,-1117320,1720920,"W","D8",1
"848551",7,2318.6044921875,262.195983886719,3.25133585929871,-1117740,1720560,"W","D8",1
"86289",7,2310.18920898438,258.505096435547,3.37304782867432,-1117920,1720470,"W","D8",1
"858061",6,2304.61889648438,243.88948059082,4.00191450119019,-1118010,1720500,"W","D8",1
"80541",6,2321.7578125,304.792297363281,4.97957897186279,-1117560,1720830,"W","D8",1
"79102",7,2319.72045898438,265.738647460938,4.04383945465088,-1117530,1720920,"W","D8",1
"74776",7,2310.0107421875,167.591445922852,7.71968650817871,-1117710,1721190,"S","D8",1
"84359",7,2296.833984375,232.432418823242,1.70194840431213,-1118220,1720590,"W","D8",1
"85318",7,2294.98681640625,173.299285888672,1.12754929065704,-1118250,1720530,"S","D8",1
"84840",7,2296.64111328125,207.998657226562,2.1684877872467,-1118190,1720560,"S","D8",1
"88680",7,2296.81103515625,258.783142089844,2.23585176467896,-1118190,1720320,"W","D8",1
"80039",7,2287.01245117188,169.173980712891,6.30429697036743,-1118220,1720860,"S","D8",1
"73844",7,2343.56616210938,327.376220703125,5.16051816940308,-1116870,1721250,"N","D8",1
"74323",6,2344.50952148438,319.062530517578,3.73326706886292,-1116900,1721220,"N","D8",1
"76241",7,2344.00659179688,245.773361206055,2.51959800720215,-1116960,1721100,"W","D8",1
"77682",6,2343.88598632812,273.541931152344,2.17449927330017,-1116930,1721010,"W","D8",1
"77681",7,2342.6845703125,267.275482177734,2.27722477912903,-1116960,1721010,"W","D8",1
"78639",7,2341.85083007812,302.168273925781,2.02280616760254,-1117020,1720950,"W","D8",1
"75279",7,2341.384765625,280.18310546875,2.62424325942993,-1117020,1721160,"W","D8",1
"70961",7,2337.20849609375,144.540328979492,8.17343330383301,-1116960,1721430,"S","D8",1
"55623",6,2376.625,270.289642333984,2.86631917953491,-1116300,1722390,"W","D8",1
"53232",6,2390.41650390625,235.21630859375,2.422203540802,-1116030,1722540,"W","D8",1
"52279",7,2399.75659179688,245.78483581543,2.91459083557129,-1115820,1722600,"W","D8",1
"52757",7,2396.10327148438,234.383544921875,2.89365983009338,-1115880,1722570,"W","D8",1
"55639",7,2391.22119140625,184.042419433594,2.38031554222107,-1115820,1722390,"S","D8",1
"56597",7,2387.9453125,207.871826171875,2.3610212802887,-1115880,1722330,"S","D8",1
"56594",7,2384.140625,223.311401367188,2.99460101127625,-1115970,1722330,"S","D8",1
"59948",6,2377.45849609375,149.59587097168,6.38790845870972,-1116150,1722120,"S","D8",1
"66168",7,2358.5712890625,221.028442382812,2.28470826148987,-1116750,1721730,"S","D8",1
"69521",6,2344.76684570312,208.048263549805,3.3661527633667,-1116960,1721520,"S","D8",1
"843604",7,2297.61401367188,222.959045410156,2.00127863883972,-1118190,1720590,"S","D8",1
"848411",7,2297.42016601562,218.243591308594,2.69759798049927,-1118160,1720560,"S","D8",1
"84363",7,2301.34326171875,247.047454833984,3.11260294914246,-1118100,1720590,"W","D8",1
"848451",7,2304.49291992188,252.462661743164,3.5064902305603,-1118040,1720560,"W","D8",1
"82458",6,2321.22729492188,283.866424560547,3.70843029022217,-1117650,1720710,"W","D8",1
"72386",7,2321.15747070312,181.116668701172,6.3435525894165,-1117410,1721340,"S","D8",1
"63273",7,2341.2802734375,265.115936279297,2.48091268539429,-1117200,1721910,"W","D8",1
"608731",7,2341.68994140625,254.102325439453,2.39358019828796,-1117200,1722060,"W","D8",1
"57047",6,2362.86328125,257.054565429688,2.36975979804993,-1116780,1722300,"W","D8",1
"57528",6,2363.95922851562,253.028045654297,1.94238948822021,-1116750,1722270,"W","D8",1
"58488",6,2363.26733398438,209.904266357422,1.66968464851379,-1116750,1722210,"S","D8",1
"59931",7,2362.63989257812,276.653564453125,2.12611103057861,-1116660,1722120,"W","D8",1
"61373",7,2365.689453125,282.873168945312,2.73499274253845,-1116600,1722030,"W","D8",1
"628121",7,2365.61206054688,246.875930786133,1.86661791801453,-1116630,1721940,"W","D8",1
"63287",7,2360.28662109375,270.840240478516,2.59348940849304,-1116780,1721910,"W","D8",1
"723941",6,2321.96020507812,291.980865478516,3.07284998893738,-1117170,1721340,"W","D8",1
"69522",6,2344.68774414062,163.897583007812,4.80694580078125,-1116930,1721520,"S","D8",1
"65689",7,2360.16918945312,204.831405639648,2.15976357460022,-1116720,1721760,"S","D8",1
"61366",7,2358.53369140625,236.798583984375,1.34700465202332,-1116810,1722030,"W","D8",1
"613651",7,2358.47705078125,170.189437866211,0.861198425292969,-1116840,1722030,"S","D8",1
"61363",6,2357.57739257812,268.213470458984,2.59232568740845,-1116900,1722030,"W","D8",1
"64246",7,2359.16772460938,255.519226074219,2.83584523200989,-1116810,1721850,"W","D8",1
"76712",6,2332.94702148438,309.896728515625,3.49858975410461,-1117230,1721070,"W","D8",1
"85812",7,2314.40771484375,263.621704101562,2.22381496429443,-1117830,1720500,"W","D8",1
"92990",6,2290.13256835938,236.457489013672,1.69418787956238,-1118490,1720050,"W","D8",1
"93454",7,2269.68872070312,279.548309326172,3.72940683364868,-1118970,1720020,"W","D8",1
"94413",7,2268.75268554688,283.212951660156,5.11354827880859,-1119000,1719960,"W","D8",1
"89606",7,2258.81567382812,300.056335449219,7.23798561096191,-1119210,1720260,"W","D8",1
"89609",7,2266.42407226562,306.722686767578,7.37865972518921,-1119120,1720260,"W","D8",1
"96320",6,2240.044921875,251.734436035156,9.28312110900879,-1119390,1719840,"W","D8",1
"83385",7,2269.71264648438,312.438079833984,5.09666633605957,-1118640,1720650,"W","D8",1
"82427",7,2270.55322265625,274.643280029297,2.67694735527039,-1118580,1720710,"W","D8",1
"72364",7,2303.66162109375,257.262237548828,2.32508325576782,-1118070,1721340,"W","D8",1
"62321",6,2353.96240234375,263.762084960938,4.25048494338989,-1116960,1721970,"W","D8",1
"58976",7,2368.64599609375,264.353363037109,3.0858907699585,-1116510,1722180,"W","D8",1
"58500",6,2374.64233398438,267.919219970703,2.62073874473572,-1116390,1722210,"W","D8",1
"58980",6,2374.76611328125,263.332641601562,2.51564121246338,-1116390,1722180,"W","D8",1
"58985",6,2382.1376953125,253.471099853516,2.48236298561096,-1116240,1722180,"W","D8",1
"57068",6,2385.837890625,270.984619140625,3.08595824241638,-1116150,1722300,"W","D8",1
"57069",7,2387.28564453125,264.616851806641,1.71113562583923,-1116120,1722300,"W","D8",1
"56599",7,2388.71484375,187.855255126953,2.21001744270325,-1115820,1722330,"S","D8",1
"55646",7,2397.48828125,260.786254882812,3.15454530715942,-1115610,1722390,"W","D8",1
"55645",7,2395.99145507812,260.792449951172,3.04398155212402,-1115640,1722390,"W","D8",1
"56128",7,2400.6298828125,226.021575927734,2.14165639877319,-1115550,1722360,"W","D8",1
"58479",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584791",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"579991",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584792",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"579992",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"579993",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"579994",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584793",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"579995",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"58480",7,2351.87573242188,225.890090942383,2.52760744094849,-1116990,1722210,"W","D8",1
"584794",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"579996",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584795",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"579997",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584796",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"584797",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"579998",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"579999",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799910",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799911",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799912",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799913",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799914",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799915",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584798",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799916",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"584799",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5847910",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799917",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799918",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799919",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799920",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799921",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799922",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799923",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799924",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799925",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799926",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799927",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847911",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799928",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799929",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799930",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799931",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
